time,iou,precision,recall
1.284413,0.9142857142857143,1.0,0.9142857142857143
1.176749,0.8910891089108911,0.9,0.989010989010989
1.174453,0.6026490066225165,0.6319444444444444,0.9285714285714286
1.203756,0.6196721311475409,0.675,0.883177570093458
1.13942,0.84,0.875,0.9545454545454546
1.17517,0.0707070707070707,0.4666666666666667,0.07692307692307693
1.229431,0.7771664374140302,0.7913165266106442,0.9775086505190311
1.213953,0.7074910820451843,0.7083333333333334,0.9983221476510067
1.137001,0.75,1.0,0.75
1.185341,0.9176470588235294,0.975,0.9397590361445783
1.156233,0.625,1.0,0.625
1.162568,0.7865168539325843,0.7954545454545454,0.9859154929577465
1.159712,1.0,1.0,1.0
1.183025,0.8354430379746836,1.0,0.8354430379746836
1.194943,0.7898305084745763,0.8175438596491228,0.9588477366255144
1.181475,0.7407407407407407,0.9523809523809523,0.7692307692307693
1.156042,0.7845303867403315,0.7888888888888889,0.993006993006993
1.170826,0.9329073482428115,0.9358974358974359,0.9965870307167235
1.200027,0.8517520215633423,0.8586956521739131,0.9905956112852664
1.152292,0.7,0.9722222222222222,0.7142857142857143
1.125576,1.0,1.0,1.0
1.159422,1.0,1.0,1.0
1.120879,0.8,1.0,0.8
1.121604,0.7741935483870968,1.0,0.7741935483870968
1.186402,0.841025641025641,0.8541666666666666,0.9820359281437125
1.114852,0.9206798866855525,0.9672619047619048,0.9502923976608187
1.140607,0.2785714285714286,0.48872180451127817,0.39314516129032256
1.105284,0.9279279279279279,0.9537037037037037,0.9716981132075472
1.113326,0.8416289592760181,0.8454545454545455,0.9946524064171123
1.13146,0.8939828080229226,1.0,0.8939828080229226
1.075293,0.75,0.7777777777777778,0.9545454545454546
1.090981,0.6956521739130435,0.7619047619047619,0.8888888888888888
1.111077,0.8449197860962567,0.9875,0.8540540540540541
1.089361,0.8846153846153846,0.92,0.9583333333333334
1.094366,0.9625,0.9871794871794872,0.9746835443037974
1.057548,0.6428571428571429,1.0,0.6428571428571429
1.254592,0.3432624113475177,0.36281859070464767,0.8642857142857143
1.247282,0.7468553459119497,0.7761437908496732,0.9519038076152304
1.229269,0.7739130434782608,0.8557692307692307,0.89
1.231619,0.7027027027027027,0.8552631578947368,0.7975460122699386
1.237888,0.21495327102803738,0.235618597320725,0.7102137767220903
1.225296,0.8783783783783784,0.9558823529411765,0.9154929577464789
1.18632,0.9692307692307692,0.984375,0.984375
1.227501,0.9545454545454546,1.0,0.9545454545454546
1.211179,0.8020833333333334,0.8105263157894737,0.9871794871794872
1.188771,0.3125,1.0,0.3125
1.266015,0.38354577056778677,0.4425133689839572,0.742152466367713
1.244748,0.9034749034749034,1.0,0.9034749034749034
1.27441,0.6532818532818533,0.6778846153846154,0.9473684210526315
1.272804,0.5501779359430605,0.5613652868554829,0.9650436953807741
1.271756,0.8690909090909091,0.8951310861423221,0.9676113360323887
1.236683,0.8431372549019608,0.86,0.9772727272727273
1.238592,0.7777777777777778,1.0,0.7777777777777778
1.232449,0.875,0.9210526315789473,0.9459459459459459
1.23088,0.7317073170731707,1.0,0.7317073170731707
1.250391,0.6326530612244898,0.9841269841269841,0.6391752577319587
1.121043,0.35714285714285715,1.0,0.35714285714285715
1.17116,0.7222222222222222,0.8125,0.8666666666666667
1.257227,0.9533678756476683,0.9735449735449735,0.9787234042553191
1.1441,0.9217002237136466,0.9537037037037037,0.9648711943793911
1.439352,0.2572541382667965,0.2621031746031746,0.932909604519774
1.191785,0.7659574468085106,1.0,0.7659574468085106
1.135987,0.7083333333333334,1.0,0.7083333333333334
1.142333,0.6557377049180327,0.9523809523809523,0.6779661016949152
1.146355,1.0,1.0,1.0
1.128378,0.6551724137931034,0.95,0.6785714285714286
1.182412,0.7797619047619048,0.793939393939394,0.9776119402985075
0.927182,0.42012779552715657,0.4297385620915033,0.9494584837545126
0.901103,0.8393574297188755,0.9047619047619048,0.920704845814978
0.903554,0.8435374149659864,1.0,0.8435374149659864
0.892207,0.8789237668161435,0.9074074074074074,0.9655172413793104
0.936306,0.3333333333333333,0.47,0.5340909090909091
0.885244,0.39490445859872614,0.6458333333333334,0.5040650406504065
0.866949,0.7878787878787878,0.9629629629629629,0.8125
0.848616,0.5454545454545454,1.0,0.5454545454545454
0.853179,0.6666666666666666,0.7111111111111111,0.9142857142857143
0.846338,0.375,1.0,0.375
0.869141,1.0,1.0,1.0
0.853481,0.65625,0.8235294117647058,0.7636363636363637
0.851171,0.7321428571428571,0.9761904761904762,0.7454545454545455
0.850703,0.75,1.0,0.75
0.846892,0.8695652173913043,0.9523809523809523,0.9090909090909091
0.886539,0.8202247191011236,0.8295454545454546,0.9864864864864865
0.847048,0.8571428571428571,1.0,0.8571428571428571
0.864147,0.09090909090909091,1.0,0.09090909090909091
0.841798,1.0,1.0,1.0
0.944236,0.6902356902356902,0.7269503546099291,0.9318181818181818
0.878689,0.0,,0.0
0.933897,0.6962025316455697,0.7407407407407407,0.9205020920502092
0.956587,0.6025078369905956,0.6101587301587301,0.9796126401630989
0.93331,0.9052631578947369,0.9272237196765498,0.9745042492917847
0.933201,0.7333333333333333,0.9705882352941176,0.75
0.905785,1.0,1.0,1.0
0.887989,1.0,1.0,1.0
0.879754,1.0,1.0,1.0
0.901097,0.6486486486486487,1.0,0.6486486486486487
0.87201,0.7368421052631579,1.0,0.7368421052631579
0.904926,0.7341772151898734,1.0,0.7341772151898734
0.866159,0.8484848484848485,0.9333333333333333,0.9032258064516129
0.886067,0.19672131147540983,0.5714285714285714,0.23076923076923078
0.862752,0.29545454545454547,0.325,0.7647058823529411
0.889772,0.8674698795180723,1.0,0.8674698795180723
0.892843,0.7016129032258065,0.9157894736842105,0.75
0.860494,0.8823529411764706,1.0,0.8823529411764706
0.88389,0.5843373493975904,0.5987654320987654,0.9603960396039604
0.904099,0.9047619047619048,0.957983193277311,0.9421487603305785
0.865678,0.6875,0.9166666666666666,0.7333333333333333
0.910698,0.7704626334519573,0.7872727272727272,0.9730337078651685
0.857798,0.45454545454545453,1.0,0.45454545454545453
0.891145,0.4583333333333333,0.4628712871287129,0.9790575916230366
0.891513,0.5460122699386503,0.55625,0.967391304347826
0.862189,0.7413793103448276,0.9772727272727273,0.7543859649122807
0.871433,1.0,1.0,1.0
1.227228,1.0,1.0,1.0
1.205754,0.9473684210526315,1.0,0.9473684210526315
1.219708,1.0,1.0,1.0
1.20994,0.32432432432432434,0.9230769230769231,0.3333333333333333
0.91557,0.8586956521739131,0.8777777777777778,0.9753086419753086
0.825413,1.0,1.0,1.0
0.832494,0.7183098591549296,1.0,0.7183098591549296
0.836195,0.38828880045480385,0.42264851485148514,0.8268765133171913
0.815646,1.0,1.0,1.0
0.799178,0.9591836734693877,0.9791666666666666,0.9791666666666666
0.806112,0.8181818181818182,1.0,0.8181818181818182
0.839895,0.7352941176470589,0.9689922480620154,0.7530120481927711
0.797734,0.8238095238095238,0.8439024390243902,0.9719101123595506
0.808514,0.782608695652174,1.0,0.782608695652174
1.107828,0.8887434554973822,0.921302578018996,0.9617563739376771
1.126862,0.9127134724857685,0.9717171717171718,0.9376218323586745
1.061783,0.8190954773869347,0.9314285714285714,0.8716577540106952
1.066049,0.7419354838709677,1.0,0.7419354838709677
1.059608,0.8207547169811321,0.9886363636363636,0.8285714285714286
0.729381,0.9347826086956522,0.945054945054945,0.9885057471264368
0.692032,0.9545454545454546,1.0,0.9545454545454546
0.725154,0.8241758241758241,1.0,0.8241758241758241
0.739464,0.8692098092643051,0.9845679012345679,0.8812154696132597
0.696549,0.9,1.0,0.9
0.745911,0.8091603053435115,0.9217391304347826,0.8688524590163934
0.691975,0.9375,1.0,0.9375
0.688693,0.9285714285714286,1.0,0.9285714285714286
0.745084,1.0,1.0,1.0
0.777537,0.6279527559055118,0.6687631027253669,0.9114285714285715
0.794239,1.0,1.0,1.0
0.748387,0.9295774647887324,1.0,0.9295774647887324
0.750734,0.8285714285714286,0.90625,0.90625
0.755234,0.8483412322274881,0.9179487179487179,0.9179487179487179
0.723732,0.16666666666666666,1.0,0.16666666666666666
0.736384,0.8333333333333334,0.9615384615384616,0.8620689655172413
0.750165,0.8260869565217391,1.0,0.8260869565217391
0.726488,0.7346938775510204,1.0,0.7346938775510204
0.731396,0.7441860465116279,0.9411764705882353,0.7804878048780488
1.002116,0.125,1.0,0.125
1.002183,0.825,1.0,0.825
0.992269,1.0,1.0,1.0
1.000125,1.0,1.0,1.0
1.054167,0.17959895379250218,0.2791327913279133,0.33495934959349594
0.980481,1.0,1.0,1.0
0.981732,1.0,1.0,1.0
0.963722,0.8260869565217391,0.890625,0.9193548387096774
0.99623,0.6739130434782609,0.6798245614035088,0.9872611464968153
0.952,1.0,1.0,1.0
0.991341,1.0,1.0,1.0
1.178862,0.6666666666666666,1.0,0.6666666666666666
1.260775,0.7800829875518672,0.7833333333333333,0.9947089947089947
1.174509,0.7906976744186046,0.8095238095238095,0.9714285714285714
1.197731,0.7446808510638298,0.9722222222222222,0.7608695652173914
1.261385,0.8120805369127517,0.8148148148148148,0.9958847736625515
1.219225,0.8598130841121495,0.9387755102040817,0.9108910891089109
1.162142,0.78125,0.8928571428571429,0.8620689655172413
1.201609,0.8928571428571429,1.0,0.8928571428571429
1.202985,0.9156626506024096,0.95,0.9620253164556962
1.198525,0.7108433734939759,0.9365079365079365,0.7468354430379747
1.222432,0.7547892720306514,0.8954545454545455,0.8277310924369747
1.64504,0.746606334841629,0.868421052631579,0.8418367346938775
1.478021,0.6982758620689655,0.7232142857142857,0.9529411764705882
1.565526,0.8160217243720299,0.817687074829932,0.9975103734439834
1.509312,0.9128014842300557,0.9318181818181818,0.9781312127236581
1.462657,0.6612903225806451,0.8541666666666666,0.7454545454545455
1.493881,0.7968397291196389,0.7986425339366516,0.9971751412429378
1.496251,0.8366013071895425,0.8827586206896552,0.9411764705882353
1.481895,0.8764044943820225,0.9629629629629629,0.9069767441860465
1.5175,0.8789473684210526,0.8835978835978836,0.9940476190476191
1.551376,0.9512195121951219,1.0,0.9512195121951219
1.052824,0.46153846153846156,1.0,0.46153846153846156
0.819531,0.812,0.8458333333333333,0.9530516431924883
0.816733,0.8904109589041096,1.0,0.8904109589041096
0.820199,0.5694444444444444,0.8541666666666666,0.6307692307692307
0.791015,0.8468468468468469,0.9038461538461539,0.9306930693069307
0.793598,1.0,1.0,1.0
0.778235,0.8333333333333334,1.0,0.8333333333333334
0.746106,0.7,0.875,0.7777777777777778
0.809428,0.8076923076923077,1.0,0.8076923076923077
0.807029,0.24168514412416853,0.2632850241545894,0.7465753424657534
0.778639,0.14444444444444443,0.1625,0.5652173913043478
0.748207,0.3111111111111111,0.6666666666666666,0.3684210526315789
0.783837,0.940677966101695,0.9910714285714286,0.9487179487179487
0.787952,1.0,1.0,1.0
0.779375,0.6542056074766355,1.0,0.6542056074766355
0.896562,0.7818181818181819,0.8958333333333334,0.86
0.837109,0.7142857142857143,1.0,0.7142857142857143
0.883006,0.9223300970873787,1.0,0.9223300970873787
0.924364,0.3930704898446834,0.5802469135802469,0.5492487479131887
0.845963,0.38461538461538464,1.0,0.38461538461538464
0.864945,0.819672131147541,0.8403361344537815,0.970873786407767
0.869105,0.8805970149253731,0.9833333333333333,0.8939393939393939
0.866966,0.7939698492462312,0.8404255319148937,0.9349112426035503
0.86914,0.7897435897435897,0.8020833333333334,0.9808917197452229
1.050682,0.9699248120300752,0.9923076923076923,0.9772727272727273
1.014161,0.7857142857142857,0.99,0.792
1.028382,0.8529411764705882,1.0,0.8529411764705882
1.059231,0.7552447552447552,0.7941176470588235,0.9391304347826087
1.018327,0.8959276018099548,0.9753694581280788,0.9166666666666666
0.976144,0.7073170731707317,0.8787878787878788,0.7837837837837838
1.004331,0.6115107913669064,0.6439393939393939,0.9239130434782609
1.005435,0.967741935483871,1.0,0.967741935483871
1.037084,0.8627450980392157,1.0,0.8627450980392157
1.012897,1.0,1.0,1.0
1.062014,0.7804878048780488,1.0,0.7804878048780488
1.044885,0.7307692307692307,0.8636363636363636,0.8260869565217391
0.793899,0.9201183431952663,0.9598765432098766,0.9569230769230769
0.70622,1.0,1.0,1.0
0.708698,0.9782608695652174,1.0,0.9782608695652174
0.742311,0.3232104121475054,0.33111111111111113,0.93125
0.727007,0.9032258064516129,0.9333333333333333,0.9655172413793104
0.705997,1.0,1.0,1.0
0.699364,0.5,1.0,0.5
0.700353,0.6451612903225806,1.0,0.6451612903225806
0.734196,0.8552631578947368,1.0,0.8552631578947368
0.698051,1.0,1.0,1.0
0.749572,0.7708333333333334,0.9487179487179487,0.8043478260869565
0.724865,1.0,1.0,1.0
0.723308,0.0,,0.0
0.749994,0.14285714285714285,1.0,0.14285714285714285
0.840493,0.6710963455149501,0.7013888888888888,0.9395348837209302
0.824267,0.5454545454545454,1.0,0.5454545454545454
0.814817,0.7407407407407407,0.9411764705882353,0.7766990291262136
0.866467,0.8557213930348259,0.86,0.9942196531791907
0.817841,1.0,1.0,1.0
0.852799,0.36577181208053694,0.3824561403508772,0.8934426229508197
0.825252,0.8466257668711656,1.0,0.8466257668711656
0.85086,0.9666666666666667,1.0,0.9666666666666667
0.805075,0.6511627906976745,1.0,0.6511627906976745
0.781622,0.8571428571428571,1.0,0.8571428571428571
0.82703,0.9473684210526315,1.0,0.9473684210526315
0.811965,0.8241758241758241,1.0,0.8241758241758241
0.867369,0.8559322033898306,0.9181818181818182,0.926605504587156
0.800128,0.509090909090909,0.7368421052631579,0.6222222222222222
0.830929,0.8264462809917356,0.9615384615384616,0.8547008547008547
0.802811,0.9642857142857143,1.0,0.9642857142857143
0.802841,0.3644859813084112,0.6842105263157895,0.43820224719101125
0.838153,0.9230769230769231,1.0,0.9230769230769231
0.800504,0.6071428571428571,0.7157894736842105,0.8
0.846744,0.8422939068100358,0.9108527131782945,0.91796875
0.848457,0.7579617834394905,0.8206896551724138,0.9083969465648855
0.810088,1.0,1.0,1.0
0.811769,1.0,1.0,1.0
0.794548,0.7317073170731707,1.0,0.7317073170731707
0.778301,1.0,1.0,1.0
0.761351,0.7333333333333333,1.0,0.7333333333333333
0.845712,0.9736842105263158,1.0,0.9736842105263158
0.766223,0.27586206896551724,0.8,0.2962962962962963
0.831334,0.6166666666666667,0.6306818181818182,0.9652173913043478
0.798628,1.0,1.0,1.0
0.767476,1.0,1.0,1.0
0.734825,0.8518518518518519,0.9583333333333334,0.8846153846153846
0.736248,0.7857142857142857,1.0,0.7857142857142857
0.826444,0.8700696055684455,1.0,0.8700696055684455
0.733497,1.0,1.0,1.0
0.766918,1.0,1.0,1.0
0.765225,0.6666666666666666,1.0,0.6666666666666666
0.731398,1.0,1.0,1.0
0.761785,1.0,1.0,1.0
0.759256,0.6470588235294118,1.0,0.6470588235294118
0.803811,1.0,1.0,1.0
0.768279,1.0,1.0,1.0
1.105927,0.7821782178217822,0.8681318681318682,0.8876404494382022
1.112662,0.896551724137931,0.9285714285714286,0.9629629629629629
1.176847,0.9085365853658537,0.9551282051282052,0.9490445859872612
1.128598,0.8736059479553904,0.91796875,0.9475806451612904
1.127454,0.8333333333333334,1.0,0.8333333333333334
1.17195,0.7317073170731707,1.0,0.7317073170731707
1.103779,0.8142857142857143,1.0,0.8142857142857143
1.108243,0.9795918367346939,1.0,0.9795918367346939
1.176493,0.8292682926829268,0.9714285714285714,0.85
1.149779,0.958904109589041,1.0,0.958904109589041
0.961282,0.021538461538461538,0.15217391304347827,0.024475524475524476
0.941495,0.8055555555555556,0.9666666666666667,0.8285714285714286
0.94623,0.8522727272727273,1.0,0.8522727272727273
0.948374,0.9431818181818182,0.9880952380952381,0.9540229885057471
0.912343,0.9032258064516129,1.0,0.9032258064516129
0.872136,1.0,1.0,1.0
0.916242,0.8333333333333334,1.0,0.8333333333333334
0.89978,0.9473684210526315,1.0,0.9473684210526315
0.972569,0.8284313725490197,0.8779220779220779,0.9362880886426593
0.881054,0.8653846153846154,1.0,0.8653846153846154
0.946077,0.8297872340425532,1.0,0.8297872340425532
0.876372,0.6486486486486487,1.0,0.6486486486486487
0.921738,0.7358490566037735,1.0,0.7358490566037735
0.909961,0.9507042253521126,1.0,0.9507042253521126
0.960756,0.7959183673469388,0.8666666666666667,0.9069767441860465
0.75341,0.8,0.96,0.8275862068965517
0.819337,0.8083333333333333,0.97,0.8290598290598291
0.751448,0.0,,0.0
0.797568,0.0,,0.0
0.801741,1.0,1.0,1.0
0.782685,0.8333333333333334,1.0,0.8333333333333334
0.817239,1.0,1.0,1.0
0.77763,0.6964285714285714,0.7222222222222222,0.9512195121951219
0.810527,0.75,1.0,0.75
0.749198,0.9459459459459459,0.9722222222222222,0.9722222222222222
0.75235,0.7333333333333333,1.0,0.7333333333333333
0.778655,1.0,1.0,1.0
0.751867,1.0,1.0,1.0
0.809114,0.9310344827586207,1.0,0.9310344827586207
0.799795,0.8387096774193549,0.9629629629629629,0.8666666666666667
0.74851,0.8809523809523809,0.9487179487179487,0.925
0.763291,0.6521739130434783,0.9375,0.6818181818181818
0.742945,1.0,1.0,1.0
0.80389,0.6190476190476191,0.7428571428571429,0.7878787878787878
0.749974,0.37142857142857144,0.7222222222222222,0.43333333333333335
0.743978,1.0,1.0,1.0
0.765714,1.0,1.0,1.0
1.103158,0.8595744680851064,0.8632478632478633,0.9950738916256158
1.166679,0.7810457516339869,0.7861842105263158,0.991701244813278
1.190594,0.5998248686514887,0.6325023084025854,0.9206989247311828
1.103569,0.27692307692307694,0.375,0.5142857142857142
1.094151,0.6774193548387096,0.8,0.8155339805825242
1.156715,0.8067226890756303,0.8205128205128205,0.9795918367346939
1.117834,0.8034782608695652,0.8235294117647058,0.9705882352941176
1.123096,0.9184397163120568,0.9592592592592593,0.955719557195572
1.183384,0.8839590443686007,0.9522058823529411,0.925
1.073677,0.3904761904761905,0.45555555555555555,0.7321428571428571
1.075925,0.6111111111111112,0.9166666666666666,0.6470588235294118
1.088131,0.2857142857142857,1.0,0.2857142857142857
1.056078,0.4444444444444444,1.0,0.4444444444444444
1.159903,0.8503937007874016,1.0,0.8503937007874016
1.150306,0.8804347826086957,0.9642857142857143,0.9101123595505618
1.064809,1.0,1.0,1.0
1.131553,0.9411764705882353,1.0,0.9411764705882353
1.06572,0.5081967213114754,0.96875,0.5166666666666667
1.120259,0.734375,0.9791666666666666,0.746031746031746
1.102191,0.7872340425531915,0.9487179487179487,0.8222222222222222
1.096658,0.0,,0.0
1.134192,0.5945945945945946,0.6111111111111112,0.9565217391304348
1.126198,0.14285714285714285,1.0,0.14285714285714285
1.059486,0.26732673267326734,0.34615384615384615,0.54
1.13478,0.6647887323943662,0.8194444444444444,0.7788778877887789
1.075771,0.8818181818181818,0.8981481481481481,0.9797979797979798
1.123819,0.875,1.0,0.875
1.074045,0.41964285714285715,0.5875,0.5949367088607594
1.089885,0.8953846153846153,0.8981481481481481,0.9965753424657534
1.148137,0.8923076923076924,0.9747899159663865,0.9133858267716536
1.170733,0.6697530864197531,0.6838235294117647,0.970193740685544
1.10173,0.9075975359342916,0.9324894514767933,0.9714285714285714
1.165387,0.5165562913907285,0.9873417721518988,0.52
1.101796,0.7954545454545454,1.0,0.7954545454545454
1.112472,1.0,1.0,1.0
1.102602,0.8235294117647058,1.0,0.8235294117647058
1.072222,0.5,1.0,0.5
1.111306,0.7090909090909091,1.0,0.7090909090909091
1.04128,0.6521739130434783,0.9375,0.6818181818181818
1.092432,0.7678571428571429,0.9555555555555556,0.7962962962962963
1.04105,1.0,1.0,1.0
1.129355,0.9090909090909091,0.9375,0.967741935483871
1.197978,0.8933002481389578,0.9302325581395349,0.9574468085106383
1.188264,0.864406779661017,1.0,0.864406779661017
1.174006,0.9557522123893806,0.9642857142857143,0.9908256880733946
1.278683,0.8895027624309392,0.9415204678362573,0.9415204678362573
1.136356,0.8616352201257862,0.9225589225589226,0.9288135593220339
1.14197,0.9148936170212766,0.9772727272727273,0.9347826086956522
1.118365,1.0,1.0,1.0
1.111987,0.8414634146341463,0.9583333333333334,0.8734177215189873
1.115201,0.3333333333333333,1.0,0.3333333333333333
1.115301,1.0,1.0,1.0
1.121002,0.6415094339622641,1.0,0.6415094339622641
1.134843,0.8181818181818182,1.0,0.8181818181818182
1.121844,0.7818181818181819,0.819047619047619,0.945054945054945
0.942887,0.45858895705521474,0.5227272727272727,0.7889182058047494
0.935403,0.8564814814814815,0.9068627450980392,0.9390862944162437
0.888486,0.26666666666666666,0.3333333333333333,0.5714285714285714
0.947279,0.8590909090909091,0.9,0.949748743718593
0.923062,0.9629629629629629,1.0,0.9629629629629629
0.972306,0.821656050955414,0.9214285714285714,0.8835616438356164
0.921885,0.7651006711409396,0.95,0.7972027972027972
0.902115,0.6470588235294118,1.0,0.6470588235294118
0.908063,1.0,1.0,1.0
0.941918,0.6923076923076923,1.0,0.6923076923076923
0.914674,0.7558139534883721,0.9558823529411765,0.7831325301204819
0.905747,0.5641025641025641,0.9166666666666666,0.5945945945945946
0.919146,0.8920863309352518,0.9393939393939394,0.9465648854961832
0.899808,0.3076923076923077,0.35555555555555557,0.6956521739130435
0.887149,0.4230769230769231,0.6111111111111112,0.5789473684210527
0.905049,0.35714285714285715,1.0,0.35714285714285715
0.884868,0.9473684210526315,1.0,0.9473684210526315
0.885717,0.4444444444444444,1.0,0.4444444444444444
0.883643,0.39215686274509803,0.4166666666666667,0.8695652173913043
0.91662,0.6451612903225806,0.9090909090909091,0.6896551724137931
0.886348,0.6428571428571429,0.9,0.6923076923076923
0.88748,0.8148148148148148,1.0,0.8148148148148148
